#    L    TT             EE             TE             PP             TP          
  1893    0.22960E+03    0.10905E+02   -0.42538E+01    0.48257E+05    0.10577E+03
  1894    0.22872E+03    0.10946E+02   -0.44269E+01    0.48184E+05    0.10749E+03
  1895    0.22784E+03    0.10987E+02   -0.46028E+01    0.48110E+05    0.10900E+03
  1896    0.22698E+03    0.11027E+02   -0.47813E+01    0.48037E+05    0.11029E+03
  1897    0.22615E+03    0.11065E+02   -0.49622E+01    0.47964E+05    0.11135E+03
  1898    0.22532E+03    0.11103E+02   -0.51456E+01    0.47891E+05    0.11217E+03
  1899    0.22452E+03    0.11139E+02   -0.53312E+01    0.47818E+05    0.11273E+03
  1900    0.22372E+03    0.11174E+02   -0.55191E+01    0.47745E+05    0.11303E+03
  1901    0.22294E+03    0.11208E+02   -0.57092E+01    0.47672E+05    0.11305E+03
  1902    0.22218E+03    0.11240E+02   -0.59013E+01    0.47599E+05    0.11281E+03
  1903    0.22144E+03    0.11272E+02   -0.60951E+01    0.47526E+05    0.11232E+03
  1904    0.22072E+03    0.11303E+02   -0.62902E+01    0.47454E+05    0.11157E+03
  1905    0.21999E+03    0.11332E+02   -0.64879E+01    0.47382E+05    0.11059E+03
  1906    0.21930E+03    0.11360E+02   -0.66873E+01    0.47309E+05    0.10938E+03
  1907    0.21862E+03    0.11387E+02   -0.68871E+01    0.47237E+05    0.10795E+03
  1908    0.21796E+03    0.11413E+02   -0.70895E+01    0.47165E+05    0.10632E+03
  1909    0.21730E+03    0.11437E+02   -0.72922E+01    0.47093E+05    0.10448E+03
  1910    0.21667E+03    0.11461E+02   -0.74966E+01    0.47021E+05    0.10244E+03
  1911    0.21606E+03    0.11484E+02   -0.77029E+01    0.46950E+05    0.10023E+03
  1912    0.21546E+03    0.11504E+02   -0.79088E+01    0.46878E+05    0.97842E+02
  1913    0.21488E+03    0.11524E+02   -0.81158E+01    0.46806E+05    0.95290E+02
  1914    0.21432E+03    0.11541E+02   -0.83238E+01    0.46735E+05    0.92584E+02
  1915    0.21377E+03    0.11559E+02   -0.85329E+01    0.46664E+05    0.89732E+02
  1916    0.21323E+03    0.11574E+02   -0.87423E+01    0.46593E+05    0.86744E+02
  1917    0.21272E+03    0.11588E+02   -0.89528E+01    0.46522E+05    0.83629E+02
  1918    0.21222E+03    0.11602E+02   -0.91637E+01    0.46451E+05    0.80396E+02
  1919    0.21174E+03    0.11613E+02   -0.93749E+01    0.46380E+05    0.77054E+02
  1920    0.21128E+03    0.11623E+02   -0.95864E+01    0.46309E+05    0.73612E+02
  1921    0.21082E+03    0.11632E+02   -0.97975E+01    0.46239E+05    0.70081E+02
  1922    0.21039E+03    0.11639E+02   -0.10009E+02    0.46168E+05    0.66469E+02
  1923    0.20997E+03    0.11646E+02   -0.10220E+02    0.46098E+05    0.62785E+02
  1924    0.20956E+03    0.11651E+02   -0.10431E+02    0.46028E+05    0.59038E+02
  1925    0.20918E+03    0.11654E+02   -0.10643E+02    0.45957E+05    0.55238E+02
  1926    0.20881E+03    0.11656E+02   -0.10854E+02    0.45887E+05    0.51394E+02
  1927    0.20844E+03    0.11658E+02   -0.11065E+02    0.45818E+05    0.47515E+02
  1928    0.20811E+03    0.11658E+02   -0.11273E+02    0.45748E+05    0.43611E+02
  1929    0.20778E+03    0.11656E+02   -0.11484E+02    0.45678E+05    0.39691E+02
  1930    0.20747E+03    0.11653E+02   -0.11692E+02    0.45609E+05    0.35763E+02
  1931    0.20719E+03    0.11648E+02   -0.11900E+02    0.45539E+05    0.31837E+02
  1932    0.20691E+03    0.11643E+02   -0.12106E+02    0.45470E+05    0.27923E+02
  1933    0.20665E+03    0.11635E+02   -0.12313E+02    0.45401E+05    0.24029E+02
  1934    0.20640E+03    0.11627E+02   -0.12518E+02    0.45332E+05    0.20165E+02
  1935    0.20617E+03    0.11617E+02   -0.12722E+02    0.45263E+05    0.16341E+02
  1936    0.20595E+03    0.11607E+02   -0.12925E+02    0.45194E+05    0.12564E+02
  1937    0.20574E+03    0.11593E+02   -0.13126E+02    0.45126E+05    0.88450E+01
  1938    0.20556E+03    0.11579E+02   -0.13325E+02    0.45057E+05    0.51927E+01
  1939    0.20539E+03    0.11564E+02   -0.13524E+02    0.44989E+05    0.16164E+01
  1940    0.20523E+03    0.11547E+02   -0.13722E+02    0.44920E+05   -0.18747E+01
  1941    0.20509E+03    0.11530E+02   -0.13917E+02    0.44852E+05   -0.52714E+01
  1942    0.20495E+03    0.11510E+02   -0.14111E+02    0.44784E+05   -0.85644E+01
  1943    0.20483E+03    0.11491E+02   -0.14303E+02    0.44716E+05   -0.11745E+02
  1944    0.20473E+03    0.11468E+02   -0.14493E+02    0.44648E+05   -0.14803E+02
  1945    0.20463E+03    0.11445E+02   -0.14681E+02    0.44581E+05   -0.17729E+02
  1946    0.20456E+03    0.11421E+02   -0.14868E+02    0.44513E+05   -0.20515E+02
  1947    0.20448E+03    0.11396E+02   -0.15052E+02    0.44446E+05   -0.23152E+02
  1948    0.20444E+03    0.11369E+02   -0.15234E+02    0.44378E+05   -0.25629E+02
  1949    0.20439E+03    0.11340E+02   -0.15414E+02    0.44311E+05   -0.27938E+02
  1950    0.20437E+03    0.11311E+02   -0.15592E+02    0.44244E+05   -0.30069E+02
  1951    0.20435E+03    0.11281E+02   -0.15766E+02    0.44177E+05   -0.32016E+02
  1952    0.20435E+03    0.11248E+02   -0.15939E+02    0.44111E+05   -0.33780E+02
  1953    0.20436E+03    0.11216E+02   -0.16110E+02    0.44044E+05   -0.35365E+02
  1954    0.20438E+03    0.11181E+02   -0.16277E+02    0.43977E+05   -0.36774E+02
  1955    0.20441E+03    0.11146E+02   -0.16443E+02    0.43911E+05   -0.38011E+02
  1956    0.20445E+03    0.11110E+02   -0.16605E+02    0.43845E+05   -0.39080E+02
  1957    0.20453E+03    0.11072E+02   -0.16765E+02    0.43779E+05   -0.39985E+02
  1958    0.20457E+03    0.11033E+02   -0.16922E+02    0.43713E+05   -0.40729E+02
  1959    0.20464E+03    0.10993E+02   -0.17077E+02    0.43647E+05   -0.41317E+02
  1960    0.20472E+03    0.10952E+02   -0.17228E+02    0.43581E+05   -0.41751E+02
  1961    0.20481E+03    0.10910E+02   -0.17377E+02    0.43515E+05   -0.42036E+02
  1962    0.20491E+03    0.10868E+02   -0.17521E+02    0.43449E+05   -0.42175E+02
  1963    0.20502E+03    0.10824E+02   -0.17663E+02    0.43384E+05   -0.42172E+02
  1964    0.20514E+03    0.10779E+02   -0.17802E+02    0.43318E+05   -0.42031E+02
  1965    0.20527E+03    0.10732E+02   -0.17937E+02    0.43253E+05   -0.41756E+02
  1966    0.20541E+03    0.10685E+02   -0.18069E+02    0.43188E+05   -0.41350E+02
  1967    0.20555E+03    0.10637E+02   -0.18198E+02    0.43123E+05   -0.40817E+02
  1968    0.20570E+03    0.10587E+02   -0.18324E+02    0.43057E+05   -0.40161E+02
  1969    0.20586E+03    0.10537E+02   -0.18446E+02    0.42992E+05   -0.39385E+02
  1970    0.20602E+03    0.10488E+02   -0.18565E+02    0.42927E+05   -0.38493E+02
  1971    0.20619E+03    0.10436E+02   -0.18680E+02    0.42863E+05   -0.37490E+02
  1972    0.20637E+03    0.10383E+02   -0.18791E+02    0.42798E+05   -0.36378E+02
  1973    0.20655E+03    0.10330E+02   -0.18899E+02    0.42733E+05   -0.35161E+02
  1974    0.20675E+03    0.10276E+02   -0.19004E+02    0.42668E+05   -0.33844E+02
  1975    0.20694E+03    0.10221E+02   -0.19105E+02    0.42604E+05   -0.32430E+02
  1976    0.20713E+03    0.10165E+02   -0.19201E+02    0.42539E+05   -0.30922E+02
  1977    0.20734E+03    0.10109E+02   -0.19295E+02    0.42475E+05   -0.29324E+02
  1978    0.20755E+03    0.10052E+02   -0.19384E+02    0.42411E+05   -0.27641E+02
  1979    0.20776E+03    0.99940E+01   -0.19469E+02    0.42346E+05   -0.25876E+02
  1980    0.20798E+03    0.99355E+01   -0.19551E+02    0.42282E+05   -0.24032E+02
  1981    0.20820E+03    0.98763E+01   -0.19628E+02    0.42218E+05   -0.22113E+02
  1982    0.20842E+03    0.98163E+01   -0.19702E+02    0.42153E+05   -0.20124E+02
  1983    0.20865E+03    0.97556E+01   -0.19773E+02    0.42089E+05   -0.18067E+02
  1984    0.20888E+03    0.96949E+01   -0.19839E+02    0.42025E+05   -0.15946E+02
  1985    0.20912E+03    0.96327E+01   -0.19901E+02    0.41961E+05   -0.13766E+02
  1986    0.20935E+03    0.95704E+01   -0.19959E+02    0.41897E+05   -0.11530E+02
  1987    0.20959E+03    0.95082E+01   -0.20014E+02    0.41833E+05   -0.92419E+01
  1988    0.20983E+03    0.94452E+01   -0.20064E+02    0.41769E+05   -0.69050E+01
  1989    0.21007E+03    0.93822E+01   -0.20109E+02    0.41705E+05   -0.45233E+01
  1990    0.21031E+03    0.93185E+01   -0.20152E+02    0.41642E+05   -0.21005E+01
  1991    0.21055E+03    0.92533E+01   -0.20190E+02    0.41578E+05    0.35967E+00
  1992    0.21078E+03    0.91888E+01   -0.20224E+02    0.41514E+05    0.28534E+01
  1993    0.21102E+03    0.91243E+01   -0.20253E+02    0.41450E+05    0.53771E+01
  1994    0.21126E+03    0.90583E+01   -0.20279E+02    0.41386E+05    0.79269E+01
  1995    0.21151E+03    0.89923E+01   -0.20302E+02    0.41322E+05    0.10499E+02
  1996    0.21174E+03    0.89256E+01   -0.20320E+02    0.41259E+05    0.13090E+02
  1997    0.21198E+03    0.88589E+01   -0.20332E+02    0.41195E+05    0.15696E+02
  1998    0.21222E+03    0.87929E+01   -0.20341E+02    0.41131E+05    0.18313E+02
  1999    0.21245E+03    0.87254E+01   -0.20348E+02    0.41067E+05    0.20937E+02
  2000    0.21268E+03    0.86586E+01   -0.20348E+02    0.41004E+05    0.23565E+02
