#    L    TT             EE             TE             PP             TP          
   313    0.36282E+04    0.11513E+02    0.12062E+03    0.19422E+07   -0.90120E+02
   314    0.35943E+04    0.11702E+02    0.12047E+03    0.19342E+07   -0.88375E+02
   315    0.35605E+04    0.11890E+02    0.12027E+03    0.19262E+07   -0.86669E+02
   316    0.35267E+04    0.12079E+02    0.12003E+03    0.19182E+07   -0.85001E+02
   317    0.34931E+04    0.12267E+02    0.11975E+03    0.19103E+07   -0.83371E+02
   318    0.34595E+04    0.12457E+02    0.11944E+03    0.19025E+07   -0.81779E+02
   319    0.34261E+04    0.12646E+02    0.11909E+03    0.18947E+07   -0.80223E+02
   320    0.33928E+04    0.12834E+02    0.11870E+03    0.18869E+07   -0.78704E+02
   321    0.33596E+04    0.13024E+02    0.11828E+03    0.18792E+07   -0.77220E+02
   322    0.33265E+04    0.13212E+02    0.11781E+03    0.18716E+07   -0.75771E+02
   323    0.32936E+04    0.13401E+02    0.11731E+03    0.18639E+07   -0.74357E+02
   324    0.32609E+04    0.13589E+02    0.11676E+03    0.18564E+07   -0.72976E+02
   325    0.32284E+04    0.13775E+02    0.11619E+03    0.18488E+07   -0.71629E+02
   326    0.31959E+04    0.13963E+02    0.11556E+03    0.18414E+07   -0.70315E+02
   327    0.31637E+04    0.14149E+02    0.11491E+03    0.18339E+07   -0.69032E+02
   328    0.31317E+04    0.14335E+02    0.11422E+03    0.18265E+07   -0.67781E+02
   329    0.30999E+04    0.14520E+02    0.11349E+03    0.18192E+07   -0.66562E+02
   330    0.30683E+04    0.14703E+02    0.11272E+03    0.18119E+07   -0.65372E+02
   331    0.30370E+04    0.14886E+02    0.11192E+03    0.18046E+07   -0.64213E+02
   332    0.30058E+04    0.15069E+02    0.11109E+03    0.17974E+07   -0.63083E+02
   333    0.29749E+04    0.15250E+02    0.11023E+03    0.17902E+07   -0.61981E+02
   334    0.29442E+04    0.15431E+02    0.10932E+03    0.17831E+07   -0.60908E+02
   335    0.29138E+04    0.15609E+02    0.10838E+03    0.17760E+07   -0.59862E+02
   336    0.28836E+04    0.15787E+02    0.10740E+03    0.17689E+07   -0.58843E+02
   337    0.28537E+04    0.15964E+02    0.10639E+03    0.17619E+07   -0.57851E+02
   338    0.28241E+04    0.16138E+02    0.10534E+03    0.17549E+07   -0.56884E+02
   339    0.27948E+04    0.16313E+02    0.10426E+03    0.17480E+07   -0.55943E+02
   340    0.27657E+04    0.16485E+02    0.10316E+03    0.17411E+07   -0.55027E+02
   341    0.27369E+04    0.16655E+02    0.10201E+03    0.17342E+07   -0.54134E+02
   342    0.27085E+04    0.16825E+02    0.10084E+03    0.17274E+07   -0.53265E+02
   343    0.26803E+04    0.16992E+02    0.99626E+02    0.17206E+07   -0.52419E+02
   344    0.26526E+04    0.17158E+02    0.98387E+02    0.17139E+07   -0.51596E+02
   345    0.26251E+04    0.17321E+02    0.97117E+02    0.17072E+07   -0.50794E+02
   346    0.25979E+04    0.17483E+02    0.95825E+02    0.17005E+07   -0.50013E+02
   347    0.25710E+04    0.17643E+02    0.94494E+02    0.16939E+07   -0.49253E+02
   348    0.25446E+04    0.17800E+02    0.93133E+02    0.16873E+07   -0.48514E+02
   349    0.25184E+04    0.17955E+02    0.91742E+02    0.16807E+07   -0.47794E+02
   350    0.24926E+04    0.18108E+02    0.90327E+02    0.16742E+07   -0.47092E+02
   351    0.24673E+04    0.18259E+02    0.88883E+02    0.16677E+07   -0.46410E+02
   352    0.24422E+04    0.18408E+02    0.87407E+02    0.16612E+07   -0.45746E+02
   353    0.24176E+04    0.18554E+02    0.85916E+02    0.16548E+07   -0.45102E+02
   354    0.23932E+04    0.18697E+02    0.84388E+02    0.16484E+07   -0.44479E+02
   355    0.23693E+04    0.18838E+02    0.82836E+02    0.16421E+07   -0.43878E+02
   356    0.23458E+04    0.18977E+02    0.81269E+02    0.16357E+07   -0.43298E+02
   357    0.23226E+04    0.19113E+02    0.79671E+02    0.16295E+07   -0.42742E+02
   358    0.22999E+04    0.19246E+02    0.78059E+02    0.16232E+07   -0.42209E+02
   359    0.22775E+04    0.19375E+02    0.76415E+02    0.16170E+07   -0.41701E+02
   360    0.22556E+04    0.19503E+02    0.74753E+02    0.16108E+07   -0.41217E+02
   361    0.22340E+04    0.19628E+02    0.73067E+02    0.16047E+07   -0.40760E+02
   362    0.22129E+04    0.19749E+02    0.71360E+02    0.15985E+07   -0.40330E+02
   363    0.21922E+04    0.19869E+02    0.69636E+02    0.15924E+07   -0.39927E+02
   364    0.21719E+04    0.19983E+02    0.67889E+02    0.15864E+07   -0.39552E+02
   365    0.21520E+04    0.20096E+02    0.66126E+02    0.15804E+07   -0.39206E+02
   366    0.21325E+04    0.20205E+02    0.64344E+02    0.15744E+07   -0.38890E+02
   367    0.21136E+04    0.20310E+02    0.62545E+02    0.15684E+07   -0.38604E+02
   368    0.20949E+04    0.20413E+02    0.60731E+02    0.15625E+07   -0.38350E+02
   369    0.20768E+04    0.20513E+02    0.58899E+02    0.15566E+07   -0.38128E+02
   370    0.20591E+04    0.20609E+02    0.57056E+02    0.15507E+07   -0.37938E+02
   371    0.20418E+04    0.20701E+02    0.55196E+02    0.15449E+07   -0.37782E+02
   372    0.20249E+04    0.20790E+02    0.53325E+02    0.15391E+07   -0.37661E+02
   373    0.20085E+04    0.20875E+02    0.51439E+02    0.15333E+07   -0.37574E+02
   374    0.19925E+04    0.20958E+02    0.49542E+02    0.15275E+07   -0.37523E+02
   375    0.19769E+04    0.21036E+02    0.47635E+02    0.15218E+07   -0.37509E+02
   376    0.19619E+04    0.21112E+02    0.45718E+02    0.15161E+07   -0.37532E+02
   377    0.19473E+04    0.21183E+02    0.43792E+02    0.15105E+07   -0.37593E+02
   378    0.19330E+04    0.21250E+02    0.41856E+02    0.15049E+07   -0.37693E+02
   379    0.19193E+04    0.21314E+02    0.39914E+02    0.14993E+07   -0.37833E+02
   380    0.19060E+04    0.21375E+02    0.37963E+02    0.14937E+07   -0.38013E+02
   381    0.18932E+04    0.21430E+02    0.36007E+02    0.14881E+07   -0.38234E+02
   382    0.18807E+04    0.21483E+02    0.34047E+02    0.14826E+07   -0.38497E+02
   383    0.18688E+04    0.21531E+02    0.32080E+02    0.14771E+07   -0.38802E+02
   384    0.18574E+04    0.21575E+02    0.30111E+02    0.14717E+07   -0.39151E+02
   385    0.18462E+04    0.21617E+02    0.28138E+02    0.14662E+07   -0.39545E+02
   386    0.18357E+04    0.21654E+02    0.26164E+02    0.14608E+07   -0.39983E+02
   387    0.18255E+04    0.21686E+02    0.24188E+02    0.14555E+07   -0.40466E+02
   388    0.18157E+04    0.21715E+02    0.22212E+02    0.14501E+07   -0.40997E+02
   389    0.18064E+04    0.21738E+02    0.20236E+02    0.14448E+07   -0.41574E+02
   390    0.17976E+04    0.21760E+02    0.18262E+02    0.14395E+07   -0.42199E+02
   391    0.17892E+04    0.21776E+02    0.16289E+02    0.14342E+07   -0.42873E+02
   392    0.17812E+04    0.21791E+02    0.14320E+02    0.14290E+07   -0.43597E+02
   393    0.17738E+04    0.21800E+02    0.12354E+02    0.14238E+07   -0.44370E+02
   394    0.17667E+04    0.21805E+02    0.10393E+02    0.14186E+07   -0.45195E+02
   395    0.17600E+04    0.21806E+02    0.84353E+01    0.14134E+07   -0.46071E+02
   396    0.17538E+04    0.21803E+02    0.64855E+01    0.14083E+07   -0.47000E+02
   397    0.17480E+04    0.21796E+02    0.45418E+01    0.14032E+07   -0.47982E+02
   398    0.17426E+04    0.21785E+02    0.26054E+01    0.13981E+07   -0.49019E+02
   399    0.17377E+04    0.21770E+02    0.67740E+00    0.13930E+07   -0.50110E+02
   400    0.17331E+04    0.21751E+02   -0.12414E+01    0.13880E+07   -0.51256E+02
   401    0.17290E+04    0.21728E+02   -0.31504E+01    0.13829E+07   -0.52458E+02
   402    0.17254E+04    0.21700E+02   -0.50486E+01    0.13779E+07   -0.53714E+02
   403    0.17221E+04    0.21669E+02   -0.69355E+01    0.13730E+07   -0.55022E+02
   404    0.17192E+04    0.21634E+02   -0.88094E+01    0.13680E+07   -0.56380E+02
   405    0.17168E+04    0.21594E+02   -0.10671E+02    0.13631E+07   -0.57785E+02
   406    0.17147E+04    0.21551E+02   -0.12519E+02    0.13582E+07   -0.59235E+02
   407    0.17130E+04    0.21503E+02   -0.14353E+02    0.13533E+07   -0.60728E+02
   408    0.17117E+04    0.21452E+02   -0.16170E+02    0.13485E+07   -0.62261E+02
   409    0.17109E+04    0.21398E+02   -0.17973E+02    0.13436E+07   -0.63833E+02
   410    0.17104E+04    0.21338E+02   -0.19759E+02    0.13388E+07   -0.65440E+02
   411    0.17103E+04    0.21276E+02   -0.21527E+02    0.13341E+07   -0.67082E+02
   412    0.17105E+04    0.21209E+02   -0.23277E+02    0.13293E+07   -0.68755E+02
   413    0.17112E+04    0.21139E+02   -0.25009E+02    0.13246E+07   -0.70457E+02
   414    0.17121E+04    0.21065E+02   -0.26722E+02    0.13198E+07   -0.72187E+02
   415    0.17135E+04    0.20988E+02   -0.28414E+02    0.13152E+07   -0.73941E+02
   416    0.17152E+04    0.20907E+02   -0.30086E+02    0.13105E+07   -0.75718E+02
   417    0.17171E+04    0.20822E+02   -0.31738E+02    0.13058E+07   -0.77515E+02
   418    0.17195E+04    0.20732E+02   -0.33366E+02    0.13012E+07   -0.79331E+02
   419    0.17223E+04    0.20640E+02   -0.34971E+02    0.12966E+07   -0.81162E+02
   420    0.17253E+04    0.20545E+02   -0.36554E+02    0.12920E+07   -0.83007E+02
   421    0.17288E+04    0.20446E+02   -0.38113E+02    0.12875E+07   -0.84863E+02
   422    0.17325E+04    0.20344E+02   -0.39648E+02    0.12829E+07   -0.86728E+02
   423    0.17365E+04    0.20237E+02   -0.41158E+02    0.12784E+07   -0.88600E+02
   424    0.17408E+04    0.20128E+02   -0.42643E+02    0.12739E+07   -0.90477E+02
   425    0.17455E+04    0.20015E+02   -0.44100E+02    0.12695E+07   -0.92356E+02
   426    0.17504E+04    0.19899E+02   -0.45531E+02    0.12650E+07   -0.94235E+02
   427    0.17556E+04    0.19780E+02   -0.46936E+02    0.12606E+07   -0.96113E+02
   428    0.17611E+04    0.19658E+02   -0.48312E+02    0.12562E+07   -0.97985E+02
   429    0.17669E+04    0.19533E+02   -0.49660E+02    0.12518E+07   -0.99852E+02
   430    0.17730E+04    0.19405E+02   -0.50980E+02    0.12474E+07   -0.10171E+03
   431    0.17793E+04    0.19274E+02   -0.52271E+02    0.12431E+07   -0.10356E+03
   432    0.17858E+04    0.19140E+02   -0.53532E+02    0.12387E+07   -0.10539E+03
   433    0.17927E+04    0.19004E+02   -0.54762E+02    0.12344E+07   -0.10721E+03
   434    0.17997E+04    0.18864E+02   -0.55963E+02    0.12301E+07   -0.10900E+03
   435    0.18070E+04    0.18723E+02   -0.57134E+02    0.12259E+07   -0.11078E+03
   436    0.18146E+04    0.18579E+02   -0.58273E+02    0.12216E+07   -0.11254E+03
   437    0.18223E+04    0.18432E+02   -0.59380E+02    0.12174E+07   -0.11427E+03
   438    0.18303E+04    0.18283E+02   -0.60454E+02    0.12132E+07   -0.11598E+03
   439    0.18385E+04    0.18132E+02   -0.61497E+02    0.12090E+07   -0.11766E+03
   440    0.18469E+04    0.17978E+02   -0.62506E+02    0.12048E+07   -0.11930E+03
   441    0.18556E+04    0.17822E+02   -0.63483E+02    0.12007E+07   -0.12091E+03
   442    0.18643E+04    0.17663E+02   -0.64427E+02    0.11966E+07   -0.12249E+03
   443    0.18733E+04    0.17503E+02   -0.65337E+02    0.11925E+07   -0.12403E+03
   444    0.18825E+04    0.17342E+02   -0.66212E+02    0.11884E+07   -0.12552E+03
   445    0.18918E+04    0.17176E+02   -0.67053E+02    0.11843E+07   -0.12698E+03
   446    0.19012E+04    0.17011E+02   -0.67858E+02    0.11803E+07   -0.12839E+03
   447    0.19108E+04    0.16844E+02   -0.68630E+02    0.11762E+07   -0.12975E+03
   448    0.19206E+04    0.16674E+02   -0.69368E+02    0.11722E+07   -0.13107E+03
   449    0.19305E+04    0.16504E+02   -0.70069E+02    0.11682E+07   -0.13233E+03
   450    0.19406E+04    0.16333E+02   -0.70735E+02    0.11642E+07   -0.13354E+03
   451    0.19508E+04    0.16159E+02   -0.71366E+02    0.11603E+07   -0.13469E+03
   452    0.19610E+04    0.15984E+02   -0.71962E+02    0.11563E+07   -0.13579E+03
   453    0.19715E+04    0.15809E+02   -0.72522E+02    0.11524E+07   -0.13683E+03
   454    0.19820E+04    0.15633E+02   -0.73047E+02    0.11485E+07   -0.13782E+03
   455    0.19925E+04    0.15455E+02   -0.73538E+02    0.11446E+07   -0.13876E+03
   456    0.20033E+04    0.15276E+02   -0.73986E+02    0.11408E+07   -0.13964E+03
   457    0.20140E+04    0.15097E+02   -0.74407E+02    0.11369E+07   -0.14047E+03
   458    0.20249E+04    0.14918E+02   -0.74783E+02    0.11331E+07   -0.14125E+03
   459    0.20358E+04    0.14738E+02   -0.75127E+02    0.11293E+07   -0.14198E+03
   460    0.20468E+04    0.14557E+02   -0.75436E+02    0.11255E+07   -0.14267E+03
   461    0.20579E+04    0.14375E+02   -0.75709E+02    0.11217E+07   -0.14330E+03
   462    0.20690E+04    0.14193E+02   -0.75940E+02    0.11179E+07   -0.14388E+03
   463    0.20801E+04    0.14012E+02   -0.76148E+02    0.11142E+07   -0.14442E+03
   464    0.20912E+04    0.13831E+02   -0.76304E+02    0.11104E+07   -0.14491E+03
   465    0.21023E+04    0.13649E+02   -0.76437E+02    0.11067E+07   -0.14536E+03
   466    0.21135E+04    0.13467E+02   -0.76524E+02    0.11030E+07   -0.14576E+03
   467    0.21247E+04    0.13286E+02   -0.76581E+02    0.10994E+07   -0.14611E+03
   468    0.21359E+04    0.13105E+02   -0.76600E+02    0.10957E+07   -0.14642E+03
   469    0.21471E+04    0.12924E+02   -0.76589E+02    0.10920E+07   -0.14669E+03
   470    0.21583E+04    0.12744E+02   -0.76540E+02    0.10884E+07   -0.14692E+03
   471    0.21694E+04    0.12566E+02   -0.76453E+02    0.10848E+07   -0.14710E+03
   472    0.21806E+04    0.12388E+02   -0.76336E+02    0.10812E+07   -0.14725E+03
   473    0.21917E+04    0.12210E+02   -0.76181E+02    0.10776E+07   -0.14735E+03
   474    0.22028E+04    0.12034E+02   -0.75996E+02    0.10741E+07   -0.14742E+03
   475    0.22139E+04    0.11858E+02   -0.75772E+02    0.10705E+07   -0.14744E+03
   476    0.22249E+04    0.11684E+02   -0.75513E+02    0.10670E+07   -0.14743E+03
   477    0.22358E+04    0.11511E+02   -0.75229E+02    0.10635E+07   -0.14738E+03
   478    0.22467E+04    0.11339E+02   -0.74899E+02    0.10600E+07   -0.14730E+03
   479    0.22575E+04    0.11169E+02   -0.74550E+02    0.10565E+07   -0.14718E+03
   480    0.22682E+04    0.11000E+02   -0.74162E+02    0.10530E+07   -0.14702E+03
   481    0.22789E+04    0.10833E+02   -0.73738E+02    0.10496E+07   -0.14683E+03
   482    0.22896E+04    0.10668E+02   -0.73284E+02    0.10461E+07   -0.14661E+03
   483    0.23000E+04    0.10505E+02   -0.72803E+02    0.10427E+07   -0.14635E+03
   484    0.23103E+04    0.10344E+02   -0.72288E+02    0.10393E+07   -0.14606E+03
   485    0.23207E+04    0.10185E+02   -0.71742E+02    0.10359E+07   -0.14574E+03
   486    0.23309E+04    0.10028E+02   -0.71166E+02    0.10325E+07   -0.14539E+03
   487    0.23410E+04    0.98737E+01   -0.70561E+02    0.10292E+07   -0.14501E+03
   488    0.23509E+04    0.97210E+01   -0.69925E+02    0.10258E+07   -0.14461E+03
   489    0.23607E+04    0.95713E+01   -0.69260E+02    0.10225E+07   -0.14417E+03
   490    0.23705E+04    0.94246E+01   -0.68565E+02    0.10192E+07   -0.14370E+03
   491    0.23799E+04    0.92801E+01   -0.67844E+02    0.10159E+07   -0.14321E+03
   492    0.23894E+04    0.91387E+01   -0.67096E+02    0.10126E+07   -0.14269E+03
   493    0.23987E+04    0.89988E+01   -0.66319E+02    0.10093E+07   -0.14215E+03
   494    0.24079E+04    0.88634E+01   -0.65516E+02    0.10061E+07   -0.14158E+03
   495    0.24168E+04    0.87302E+01   -0.64687E+02    0.10028E+07   -0.14099E+03
   496    0.24256E+04    0.86009E+01   -0.63833E+02    0.99959E+06   -0.14037E+03
   497    0.24342E+04    0.84745E+01   -0.62953E+02    0.99637E+06   -0.13973E+03
   498    0.24427E+04    0.83504E+01   -0.62050E+02    0.99317E+06   -0.13907E+03
   499    0.24511E+04    0.82309E+01   -0.61121E+02    0.98998E+06   -0.13839E+03
   500    0.24592E+04    0.81136E+01   -0.60170E+02    0.98681E+06   -0.13769E+03
   501    0.24671E+04    0.80008E+01   -0.59197E+02    0.98364E+06   -0.13697E+03
   502    0.24750E+04    0.78918E+01   -0.58201E+02    0.98050E+06   -0.13622E+03
   503    0.24825E+04    0.77859E+01   -0.57184E+02    0.97736E+06   -0.13546E+03
   504    0.24899E+04    0.76837E+01   -0.56145E+02    0.97424E+06   -0.13468E+03
   505    0.24972E+04    0.75860E+01   -0.55088E+02    0.97113E+06   -0.13389E+03
   506    0.25042E+04    0.74923E+01   -0.54010E+02    0.96804E+06   -0.13307E+03
   507    0.25110E+04    0.74021E+01   -0.52913E+02    0.96496E+06   -0.13223E+03
   508    0.25176E+04    0.73167E+01   -0.51798E+02    0.96189E+06   -0.13138E+03
   509    0.25240E+04    0.72349E+01   -0.50666E+02    0.95884E+06   -0.13051E+03
   510    0.25301E+04    0.71576E+01   -0.49518E+02    0.95580E+06   -0.12962E+03
   511    0.25362E+04    0.70843E+01   -0.48353E+02    0.95277E+06   -0.12871E+03
   512    0.25419E+04    0.70155E+01   -0.47172E+02    0.94976E+06   -0.12778E+03
   513    0.25475E+04    0.69510E+01   -0.45978E+02    0.94675E+06   -0.12684E+03
   514    0.25529E+04    0.68911E+01   -0.44770E+02    0.94377E+06   -0.12588E+03
   515    0.25580E+04    0.68358E+01   -0.43548E+02    0.94079E+06   -0.12490E+03
   516    0.25629E+04    0.67851E+01   -0.42314E+02    0.93783E+06   -0.12391E+03
   517    0.25675E+04    0.67391E+01   -0.41069E+02    0.93488E+06   -0.12290E+03
   518    0.25720E+04    0.66977E+01   -0.39812E+02    0.93194E+06   -0.12188E+03
   519    0.25763E+04    0.66611E+01   -0.38544E+02    0.92901E+06   -0.12083E+03
   520    0.25803E+04    0.66293E+01   -0.37268E+02    0.92610E+06   -0.11978E+03
   521    0.25839E+04    0.66023E+01   -0.35983E+02    0.92320E+06   -0.11870E+03
   522    0.25874E+04    0.65804E+01   -0.34690E+02    0.92031E+06   -0.11761E+03
   523    0.25907E+04    0.65634E+01   -0.33390E+02    0.91744E+06   -0.11651E+03
   524    0.25938E+04    0.65512E+01   -0.32083E+02    0.91457E+06   -0.11539E+03
   525    0.25965E+04    0.65442E+01   -0.30770E+02    0.91172E+06   -0.11425E+03
   526    0.25991E+04    0.65422E+01   -0.29452E+02    0.90888E+06   -0.11310E+03
   527    0.26015E+04    0.65452E+01   -0.28130E+02    0.90606E+06   -0.11194E+03
   528    0.26036E+04    0.65533E+01   -0.26806E+02    0.90324E+06   -0.11076E+03
   529    0.26055E+04    0.65668E+01   -0.25478E+02    0.90044E+06   -0.10957E+03
   530    0.26071E+04    0.65854E+01   -0.24149E+02    0.89765E+06   -0.10836E+03
   531    0.26086E+04    0.66091E+01   -0.22818E+02    0.89487E+06   -0.10714E+03
   532    0.26097E+04    0.66381E+01   -0.21487E+02    0.89211E+06   -0.10591E+03
   533    0.26106E+04    0.66723E+01   -0.20157E+02    0.88935E+06   -0.10466E+03
   534    0.26113E+04    0.67119E+01   -0.18828E+02    0.88661E+06   -0.10341E+03
   535    0.26117E+04    0.67567E+01   -0.17501E+02    0.88388E+06   -0.10213E+03
   536    0.26119E+04    0.68068E+01   -0.16176E+02    0.88116E+06   -0.10085E+03
   537    0.26120E+04    0.68622E+01   -0.14855E+02    0.87845E+06   -0.99550E+02
   538    0.26116E+04    0.69231E+01   -0.13539E+02    0.87575E+06   -0.98240E+02
   539    0.26111E+04    0.69890E+01   -0.12228E+02    0.87307E+06   -0.96918E+02
   540    0.26104E+04    0.70606E+01   -0.10922E+02    0.87039E+06   -0.95584E+02
   541    0.26094E+04    0.71373E+01   -0.96231E+01    0.86773E+06   -0.94238E+02
   542    0.26082E+04    0.72194E+01   -0.83320E+01    0.86508E+06   -0.92881E+02
   543    0.26068E+04    0.73069E+01   -0.70486E+01    0.86244E+06   -0.91512E+02
   544    0.26051E+04    0.73997E+01   -0.57740E+01    0.85981E+06   -0.90133E+02
   545    0.26032E+04    0.74978E+01   -0.45088E+01    0.85719E+06   -0.88742E+02
   546    0.26011E+04    0.76010E+01   -0.32540E+01    0.85459E+06   -0.87341E+02
   547    0.25987E+04    0.77094E+01   -0.20099E+01    0.85199E+06   -0.85929E+02
   548    0.25962E+04    0.78232E+01   -0.77768E+00    0.84941E+06   -0.84507E+02
   549    0.25934E+04    0.79423E+01    0.44207E+00    0.84683E+06   -0.83075E+02
   550    0.25904E+04    0.80667E+01    0.16487E+01    0.84427E+06   -0.81633E+02
