#    L    TT             EE             TE             PP             TP          
  1345    0.90598E-10    0.36709E-11   -0.76296E-11    0.17283E-07    0.43186E-11
  1346    0.90789E-10    0.36504E-11   -0.76885E-11    0.17257E-07    0.43321E-11
  1347    0.90985E-10    0.36296E-11   -0.77454E-11    0.17232E-07    0.43454E-11
  1348    0.91184E-10    0.36084E-11   -0.78006E-11    0.17206E-07    0.43583E-11
  1349    0.91389E-10    0.35867E-11   -0.78538E-11    0.17181E-07    0.43710E-11
  1350    0.91595E-10    0.35649E-11   -0.79053E-11    0.17156E-07    0.43835E-11
  1351    0.91806E-10    0.35426E-11   -0.79549E-11    0.17131E-07    0.43956E-11
  1352    0.92018E-10    0.35200E-11   -0.80025E-11    0.17105E-07    0.44076E-11
  1353    0.92236E-10    0.34973E-11   -0.80483E-11    0.17080E-07    0.44192E-11
  1354    0.92455E-10    0.34742E-11   -0.80923E-11    0.17055E-07    0.44306E-11
  1355    0.92679E-10    0.34507E-11   -0.81343E-11    0.17030E-07    0.44417E-11
  1356    0.92906E-10    0.34271E-11   -0.81745E-11    0.17005E-07    0.44525E-11
  1357    0.93134E-10    0.34031E-11   -0.82126E-11    0.16980E-07    0.44631E-11
  1358    0.93364E-10    0.33789E-11   -0.82485E-11    0.16955E-07    0.44734E-11
  1359    0.93596E-10    0.33544E-11   -0.82827E-11    0.16931E-07    0.44835E-11
  1360    0.93828E-10    0.33298E-11   -0.83148E-11    0.16906E-07    0.44932E-11
  1361    0.94065E-10    0.33048E-11   -0.83449E-11    0.16881E-07    0.45027E-11
  1362    0.94301E-10    0.32796E-11   -0.83729E-11    0.16856E-07    0.45119E-11
  1363    0.94539E-10    0.32542E-11   -0.83992E-11    0.16832E-07    0.45209E-11
  1364    0.94775E-10    0.32286E-11   -0.84232E-11    0.16807E-07    0.45296E-11
  1365    0.95025E-10    0.32028E-11   -0.84451E-11    0.16783E-07    0.45380E-11
  1366    0.95265E-10    0.31768E-11   -0.84652E-11    0.16758E-07    0.45461E-11
  1367    0.95506E-10    0.31505E-11   -0.84832E-11    0.16734E-07    0.45540E-11
  1368    0.95757E-10    0.31243E-11   -0.84991E-11    0.16709E-07    0.45616E-11
  1369    0.96000E-10    0.30978E-11   -0.85129E-11    0.16685E-07    0.45689E-11
  1370    0.96243E-10    0.30712E-11   -0.85247E-11    0.16661E-07    0.45760E-11
  1371    0.96488E-10    0.30445E-11   -0.85345E-11    0.16637E-07    0.45828E-11
  1372    0.96733E-10    0.30177E-11   -0.85422E-11    0.16612E-07    0.45893E-11
  1373    0.96979E-10    0.29908E-11   -0.85479E-11    0.16588E-07    0.45955E-11
  1374    0.97226E-10    0.29637E-11   -0.85514E-11    0.16564E-07    0.46014E-11
  1375    0.97474E-10    0.29365E-11   -0.85530E-11    0.16540E-07    0.46071E-11
  1376    0.97723E-10    0.29093E-11   -0.85525E-11    0.16516E-07    0.46125E-11
  1377    0.97973E-10    0.28821E-11   -0.85500E-11    0.16492E-07    0.46176E-11
  1378    0.98224E-10    0.28546E-11   -0.85455E-11    0.16468E-07    0.46225E-11
  1379    0.98465E-10    0.28274E-11   -0.85389E-11    0.16444E-07    0.46270E-11
  1380    0.98708E-10    0.27998E-11   -0.85304E-11    0.16421E-07    0.46313E-11
  1381    0.98951E-10    0.27723E-11   -0.85197E-11    0.16397E-07    0.46354E-11
  1382    0.99176E-10    0.27448E-11   -0.85070E-11    0.16373E-07    0.46391E-11
  1383    0.99421E-10    0.27173E-11   -0.84923E-11    0.16350E-07    0.46426E-11
  1384    0.99647E-10    0.26898E-11   -0.84756E-11    0.16326E-07    0.46458E-11
  1385    0.99874E-10    0.26623E-11   -0.84569E-11    0.16302E-07    0.46487E-11
  1386    0.10010E-09    0.26348E-11   -0.84363E-11    0.16279E-07    0.46514E-11
  1387    0.10032E-09    0.26074E-11   -0.84136E-11    0.16255E-07    0.46537E-11
  1388    0.10056E-09    0.25799E-11   -0.83891E-11    0.16232E-07    0.46559E-11
  1389    0.10078E-09    0.25525E-11   -0.83625E-11    0.16209E-07    0.46577E-11
  1390    0.10099E-09    0.25253E-11   -0.83341E-11    0.16185E-07    0.46593E-11
  1391    0.10121E-09    0.24981E-11   -0.83038E-11    0.16162E-07    0.46606E-11
  1392    0.10143E-09    0.24709E-11   -0.82715E-11    0.16139E-07    0.46616E-11
  1393    0.10164E-09    0.24439E-11   -0.82374E-11    0.16116E-07    0.46624E-11
  1394    0.10185E-09    0.24170E-11   -0.82015E-11    0.16092E-07    0.46629E-11
  1395    0.10205E-09    0.23901E-11   -0.81636E-11    0.16069E-07    0.46632E-11
  1396    0.10226E-09    0.23634E-11   -0.81241E-11    0.16046E-07    0.46632E-11
  1397    0.10245E-09    0.23369E-11   -0.80826E-11    0.16023E-07    0.46629E-11
  1398    0.10264E-09    0.23103E-11   -0.80394E-11    0.16000E-07    0.46624E-11
  1399    0.10283E-09    0.22841E-11   -0.79943E-11    0.15977E-07    0.46615E-11
  1400    0.10302E-09    0.22580E-11   -0.79476E-11    0.15955E-07    0.46605E-11
  1401    0.10320E-09    0.22319E-11   -0.78991E-11    0.15932E-07    0.46591E-11
  1402    0.10338E-09    0.22062E-11   -0.78489E-11    0.15909E-07    0.46576E-11
  1403    0.10356E-09    0.21806E-11   -0.77970E-11    0.15886E-07    0.46557E-11
  1404    0.10372E-09    0.21553E-11   -0.77434E-11    0.15863E-07    0.46536E-11
  1405    0.10389E-09    0.21300E-11   -0.76882E-11    0.15841E-07    0.46512E-11
  1406    0.10405E-09    0.21051E-11   -0.76315E-11    0.15818E-07    0.46486E-11
  1407    0.10419E-09    0.20803E-11   -0.75732E-11    0.15796E-07    0.46457E-11
  1408    0.10436E-09    0.20557E-11   -0.75132E-11    0.15773E-07    0.46426E-11
  1409    0.10449E-09    0.20314E-11   -0.74517E-11    0.15751E-07    0.46392E-11
  1410    0.10464E-09    0.20073E-11   -0.73889E-11    0.15728E-07    0.46356E-11
  1411    0.10478E-09    0.19834E-11   -0.73244E-11    0.15706E-07    0.46317E-11
  1412    0.10491E-09    0.19599E-11   -0.72585E-11    0.15683E-07    0.46275E-11
  1413    0.10502E-09    0.19367E-11   -0.71911E-11    0.15661E-07    0.46232E-11
  1414    0.10514E-09    0.19137E-11   -0.71223E-11    0.15639E-07    0.46185E-11
  1415    0.10525E-09    0.18909E-11   -0.70522E-11    0.15617E-07    0.46136E-11
  1416    0.10536E-09    0.18686E-11   -0.69808E-11    0.15594E-07    0.46085E-11
  1417    0.10545E-09    0.18463E-11   -0.69082E-11    0.15572E-07    0.46031E-11
  1418    0.10554E-09    0.18245E-11   -0.68340E-11    0.15550E-07    0.45975E-11
  1419    0.10563E-09    0.18029E-11   -0.67588E-11    0.15528E-07    0.45916E-11
  1420    0.10571E-09    0.17818E-11   -0.66824E-11    0.15506E-07    0.45855E-11
  1421    0.10578E-09    0.17609E-11   -0.66047E-11    0.15484E-07    0.45791E-11
  1422    0.10586E-09    0.17403E-11   -0.65259E-11    0.15462E-07    0.45725E-11
  1423    0.10591E-09    0.17201E-11   -0.64460E-11    0.15440E-07    0.45657E-11
  1424    0.10598E-09    0.17003E-11   -0.63650E-11    0.15419E-07    0.45586E-11
  1425    0.10602E-09    0.16808E-11   -0.62829E-11    0.15397E-07    0.45513E-11
  1426    0.10606E-09    0.16617E-11   -0.61999E-11    0.15375E-07    0.45438E-11
  1427    0.10611E-09    0.16430E-11   -0.61157E-11    0.15353E-07    0.45360E-11
  1428    0.10614E-09    0.16245E-11   -0.60308E-11    0.15332E-07    0.45280E-11
  1429    0.10615E-09    0.16065E-11   -0.59447E-11    0.15310E-07    0.45197E-11
  1430    0.10617E-09    0.15889E-11   -0.58579E-11    0.15288E-07    0.45112E-11
  1431    0.10618E-09    0.15716E-11   -0.57701E-11    0.15267E-07    0.45025E-11
  1432    0.10618E-09    0.15547E-11   -0.56816E-11    0.15245E-07    0.44936E-11
  1433    0.10619E-09    0.15382E-11   -0.55922E-11    0.15224E-07    0.44844E-11
  1434    0.10618E-09    0.15222E-11   -0.55021E-11    0.15203E-07    0.44750E-11
  1435    0.10616E-09    0.15065E-11   -0.54113E-11    0.15181E-07    0.44654E-11
  1436    0.10614E-09    0.14912E-11   -0.53200E-11    0.15160E-07    0.44555E-11
  1437    0.10610E-09    0.14764E-11   -0.52278E-11    0.15138E-07    0.44455E-11
  1438    0.10607E-09    0.14618E-11   -0.51352E-11    0.15117E-07    0.44352E-11
  1439    0.10602E-09    0.14478E-11   -0.50418E-11    0.15096E-07    0.44247E-11
  1440    0.10597E-09    0.14342E-11   -0.49480E-11    0.15075E-07    0.44140E-11
  1441    0.10591E-09    0.14209E-11   -0.48539E-11    0.15054E-07    0.44031E-11
  1442    0.10585E-09    0.14082E-11   -0.47591E-11    0.15033E-07    0.43920E-11
  1443    0.10577E-09    0.13960E-11   -0.46639E-11    0.15012E-07    0.43807E-11
  1444    0.10569E-09    0.13840E-11   -0.45683E-11    0.14990E-07    0.43691E-11
  1445    0.10560E-09    0.13727E-11   -0.44725E-11    0.14970E-07    0.43574E-11
  1446    0.10551E-09    0.13616E-11   -0.43762E-11    0.14949E-07    0.43454E-11
  1447    0.10540E-09    0.13510E-11   -0.42794E-11    0.14928E-07    0.43333E-11
  1448    0.10529E-09    0.13410E-11   -0.41827E-11    0.14907E-07    0.43209E-11
  1449    0.10518E-09    0.13312E-11   -0.40857E-11    0.14886E-07    0.43084E-11
  1450    0.10505E-09    0.13220E-11   -0.39885E-11    0.14865E-07    0.42957E-11
  1451    0.10493E-09    0.13133E-11   -0.38913E-11    0.14844E-07    0.42827E-11
  1452    0.10479E-09    0.13050E-11   -0.37941E-11    0.14824E-07    0.42696E-11
  1453    0.10464E-09    0.12971E-11   -0.36966E-11    0.14803E-07    0.42563E-11
  1454    0.10450E-09    0.12897E-11   -0.35990E-11    0.14782E-07    0.42428E-11
  1455    0.10435E-09    0.12827E-11   -0.35015E-11    0.14762E-07    0.42291E-11
  1456    0.10418E-09    0.12763E-11   -0.34043E-11    0.14741E-07    0.42152E-11
  1457    0.10400E-09    0.12701E-11   -0.33070E-11    0.14721E-07    0.42012E-11
  1458    0.10383E-09    0.12645E-11   -0.32097E-11    0.14700E-07    0.41869E-11
  1459    0.10364E-09    0.12594E-11   -0.31125E-11    0.14680E-07    0.41725E-11
  1460    0.10345E-09    0.12548E-11   -0.30156E-11    0.14659E-07    0.41579E-11
  1461    0.10326E-09    0.12503E-11   -0.29190E-11    0.14639E-07    0.41432E-11
  1462    0.10306E-09    0.12465E-11   -0.28227E-11    0.14619E-07    0.41282E-11
  1463    0.10283E-09    0.12432E-11   -0.27265E-11    0.14599E-07    0.41131E-11
  1464    0.10262E-09    0.12402E-11   -0.26307E-11    0.14578E-07    0.40978E-11
  1465    0.10239E-09    0.12377E-11   -0.25352E-11    0.14558E-07    0.40824E-11
  1466    0.10216E-09    0.12358E-11   -0.24401E-11    0.14538E-07    0.40668E-11
  1467    0.10192E-09    0.12342E-11   -0.23455E-11    0.14518E-07    0.40510E-11
  1468    0.10168E-09    0.12331E-11   -0.22513E-11    0.14498E-07    0.40351E-11
  1469    0.10143E-09    0.12324E-11   -0.21577E-11    0.14478E-07    0.40190E-11
  1470    0.10116E-09    0.12320E-11   -0.20644E-11    0.14458E-07    0.40028E-11
  1471    0.10091E-09    0.12323E-11   -0.19719E-11    0.14438E-07    0.39864E-11
  1472    0.10064E-09    0.12330E-11   -0.18798E-11    0.14418E-07    0.39699E-11
  1473    0.10037E-09    0.12340E-11   -0.17885E-11    0.14398E-07    0.39532E-11
  1474    0.10007E-09    0.12355E-11   -0.16977E-11    0.14378E-07    0.39364E-11
  1475    0.99790E-10    0.12374E-11   -0.16077E-11    0.14358E-07    0.39194E-11
  1476    0.99495E-10    0.12397E-11   -0.15184E-11    0.14338E-07    0.39023E-11
  1477    0.99200E-10    0.12425E-11   -0.14297E-11    0.14318E-07    0.38850E-11
  1478    0.98894E-10    0.12456E-11   -0.13419E-11    0.14299E-07    0.38676E-11
  1479    0.98588E-10    0.12493E-11   -0.12549E-11    0.14279E-07    0.38501E-11
  1480    0.98271E-10    0.12533E-11   -0.11687E-11    0.14259E-07    0.38325E-11
  1481    0.97945E-10    0.12577E-11   -0.10834E-11    0.14240E-07    0.38147E-11
  1482    0.97620E-10    0.12626E-11   -0.99894E-12    0.14220E-07    0.37967E-11
  1483    0.97287E-10    0.12678E-11   -0.91541E-12    0.14201E-07    0.37787E-11
  1484    0.96952E-10    0.12734E-11   -0.83282E-12    0.14181E-07    0.37605E-11
  1485    0.96608E-10    0.12794E-11   -0.75121E-12    0.14162E-07    0.37422E-11
  1486    0.96259E-10    0.12858E-11   -0.67057E-12    0.14142E-07    0.37238E-11
  1487    0.95905E-10    0.12925E-11   -0.59096E-12    0.14123E-07    0.37053E-11
  1488    0.95549E-10    0.12997E-11   -0.51239E-12    0.14103E-07    0.36867E-11
  1489    0.95184E-10    0.13073E-11   -0.43491E-12    0.14084E-07    0.36679E-11
  1490    0.94815E-10    0.13151E-11   -0.35851E-12    0.14065E-07    0.36491E-11
  1491    0.94442E-10    0.13234E-11   -0.28324E-12    0.14046E-07    0.36301E-11
  1492    0.94066E-10    0.13320E-11   -0.20910E-12    0.14026E-07    0.36111E-11
  1493    0.93684E-10    0.13409E-11   -0.13614E-12    0.14007E-07    0.35919E-11
  1494    0.93298E-10    0.13501E-11   -0.64362E-13    0.13988E-07    0.35727E-11
  1495    0.92908E-10    0.13598E-11    0.62060E-14    0.13969E-07    0.35533E-11
  1496    0.92514E-10    0.13698E-11    0.75555E-13    0.13950E-07    0.35339E-11
  1497    0.92116E-10    0.13800E-11    0.14365E-12    0.13931E-07    0.35144E-11
  1498    0.91715E-10    0.13906E-11    0.21048E-12    0.13912E-07    0.34947E-11
  1499    0.91309E-10    0.14015E-11    0.27603E-12    0.13893E-07    0.34750E-11
  1500    0.90900E-10    0.14128E-11    0.34028E-12    0.13874E-07    0.34552E-11
  1501    0.90488E-10    0.14243E-11    0.40323E-12    0.13855E-07    0.34354E-11
  1502    0.90072E-10    0.14361E-11    0.46481E-12    0.13836E-07    0.34154E-11
  1503    0.89653E-10    0.14482E-11    0.52504E-12    0.13817E-07    0.33954E-11
  1504    0.89232E-10    0.14606E-11    0.58392E-12    0.13798E-07    0.33753E-11
  1505    0.88806E-10    0.14732E-11    0.64140E-12    0.13780E-07    0.33552E-11
  1506    0.88378E-10    0.14861E-11    0.69749E-12    0.13761E-07    0.33349E-11
  1507    0.87948E-10    0.14994E-11    0.75218E-12    0.13742E-07    0.33146E-11
  1508    0.87515E-10    0.15128E-11    0.80541E-12    0.13723E-07    0.32943E-11
  1509    0.87078E-10    0.15264E-11    0.85720E-12    0.13705E-07    0.32738E-11
  1510    0.86641E-10    0.15404E-11    0.90751E-12    0.13686E-07    0.32533E-11
  1511    0.86199E-10    0.15545E-11    0.95643E-12    0.13668E-07    0.32328E-11
  1512    0.85756E-10    0.15689E-11    0.10037E-11    0.13649E-07    0.32122E-11
  1513    0.85310E-10    0.15835E-11    0.10496E-11    0.13631E-07    0.31915E-11
  1514    0.84864E-10    0.15984E-11    0.10939E-11    0.13612E-07    0.31708E-11
  1515    0.84418E-10    0.16134E-11    0.11369E-11    0.13594E-07    0.31500E-11
  1516    0.83967E-10    0.16286E-11    0.11781E-11    0.13575E-07    0.31292E-11
  1517    0.83516E-10    0.16440E-11    0.12180E-11    0.13557E-07    0.31084E-11
  1518    0.83063E-10    0.16596E-11    0.12564E-11    0.13538E-07    0.30875E-11
  1519    0.82608E-10    0.16753E-11    0.12930E-11    0.13520E-07    0.30665E-11
  1520    0.82154E-10    0.16912E-11    0.13282E-11    0.13502E-07    0.30455E-11
  1521    0.81697E-10    0.17073E-11    0.13619E-11    0.13484E-07    0.30245E-11
  1522    0.81239E-10    0.17235E-11    0.13940E-11    0.13465E-07    0.30034E-11
  1523    0.80781E-10    0.17397E-11    0.14245E-11    0.13447E-07    0.29823E-11
  1524    0.80321E-10    0.17563E-11    0.14535E-11    0.13429E-07    0.29612E-11
  1525    0.79861E-10    0.17729E-11    0.14809E-11    0.13411E-07    0.29400E-11
  1526    0.79400E-10    0.17896E-11    0.15067E-11    0.13393E-07    0.29188E-11
  1527    0.78939E-10    0.18064E-11    0.15309E-11    0.13375E-07    0.28976E-11
  1528    0.78478E-10    0.18233E-11    0.15536E-11    0.13357E-07    0.28764E-11
  1529    0.78017E-10    0.18403E-11    0.15747E-11    0.13339E-07    0.28551E-11
  1530    0.77556E-10    0.18574E-11    0.15942E-11    0.13321E-07    0.28338E-11
  1531    0.77094E-10    0.18746E-11    0.16121E-11    0.13303E-07    0.28125E-11
  1532    0.76634E-10    0.18919E-11    0.16285E-11    0.13285E-07    0.27912E-11
  1533    0.76173E-10    0.19091E-11    0.16434E-11    0.13267E-07    0.27698E-11
  1534    0.75713E-10    0.19265E-11    0.16565E-11    0.13250E-07    0.27485E-11
  1535    0.75253E-10    0.19440E-11    0.16683E-11    0.13232E-07    0.27271E-11
  1536    0.74794E-10    0.19613E-11    0.16783E-11    0.13214E-07    0.27058E-11
  1537    0.74338E-10    0.19788E-11    0.16868E-11    0.13196E-07    0.26844E-11
  1538    0.73882E-10    0.19964E-11    0.16938E-11    0.13179E-07    0.26630E-11
  1539    0.73423E-10    0.20138E-11    0.16993E-11    0.13161E-07    0.26416E-11
  1540    0.72968E-10    0.20312E-11    0.17033E-11    0.13143E-07    0.26202E-11
  1541    0.72515E-10    0.20488E-11    0.17056E-11    0.13126E-07    0.25988E-11
  1542    0.72062E-10    0.20663E-11    0.17065E-11    0.13108E-07    0.25774E-11
  1543    0.71611E-10    0.20836E-11    0.17057E-11    0.13091E-07    0.25561E-11
  1544    0.71161E-10    0.21011E-11    0.17035E-11    0.13073E-07    0.25347E-11
  1545    0.70714E-10    0.21184E-11    0.16998E-11    0.13056E-07    0.25133E-11
  1546    0.70267E-10    0.21357E-11    0.16945E-11    0.13038E-07    0.24920E-11
  1547    0.69822E-10    0.21530E-11    0.16878E-11    0.13021E-07    0.24706E-11
  1548    0.69381E-10    0.21702E-11    0.16797E-11    0.13003E-07    0.24493E-11
  1549    0.68941E-10    0.21873E-11    0.16701E-11    0.12986E-07    0.24280E-11
  1550    0.68505E-10    0.22043E-11    0.16590E-11    0.12969E-07    0.24067E-11
  1551    0.68069E-10    0.22213E-11    0.16463E-11    0.12951E-07    0.23854E-11
  1552    0.67637E-10    0.22381E-11    0.16324E-11    0.12934E-07    0.23641E-11
  1553    0.67206E-10    0.22549E-11    0.16171E-11    0.12917E-07    0.23429E-11
  1554    0.66779E-10    0.22717E-11    0.16003E-11    0.12900E-07    0.23217E-11
  1555    0.66353E-10    0.22883E-11    0.15822E-11    0.12883E-07    0.23005E-11
  1556    0.65932E-10    0.23047E-11    0.15626E-11    0.12865E-07    0.22794E-11
  1557    0.65513E-10    0.23210E-11    0.15417E-11    0.12848E-07    0.22583E-11
  1558    0.65097E-10    0.23372E-11    0.15196E-11    0.12831E-07    0.22372E-11
  1559    0.64686E-10    0.23531E-11    0.14960E-11    0.12814E-07    0.22161E-11
  1560    0.64277E-10    0.23691E-11    0.14711E-11    0.12797E-07    0.21951E-11
  1561    0.63868E-10    0.23847E-11    0.14449E-11    0.12780E-07    0.21741E-11
  1562    0.63463E-10    0.24003E-11    0.14174E-11    0.12763E-07    0.21532E-11
  1563    0.63062E-10    0.24157E-11    0.13888E-11    0.12746E-07    0.21323E-11
  1564    0.62666E-10    0.24310E-11    0.13588E-11    0.12730E-07    0.21115E-11
  1565    0.62274E-10    0.24459E-11    0.13277E-11    0.12713E-07    0.20907E-11
  1566    0.61885E-10    0.24608E-11    0.12954E-11    0.12696E-07    0.20699E-11
  1567    0.61498E-10    0.24752E-11    0.12618E-11    0.12679E-07    0.20492E-11
  1568    0.61116E-10    0.24897E-11    0.12271E-11    0.12662E-07    0.20285E-11
  1569    0.60739E-10    0.25039E-11    0.11913E-11    0.12646E-07    0.20079E-11
  1570    0.60365E-10    0.25180E-11    0.11544E-11    0.12629E-07    0.19874E-11
  1571    0.59996E-10    0.25321E-11    0.11164E-11    0.12612E-07    0.19669E-11
  1572    0.59630E-10    0.25456E-11    0.10773E-11    0.12595E-07    0.19465E-11
  1573    0.59268E-10    0.25590E-11    0.10371E-11    0.12579E-07    0.19261E-11
  1574    0.58912E-10    0.25721E-11    0.99586E-12    0.12562E-07    0.19058E-11
  1575    0.58559E-10    0.25851E-11    0.95364E-12    0.12546E-07    0.18856E-11
  1576    0.58210E-10    0.25975E-11    0.91041E-12    0.12529E-07    0.18654E-11
  1577    0.57867E-10    0.26099E-11    0.86621E-12    0.12513E-07    0.18453E-11
  1578    0.57527E-10    0.26220E-11    0.82108E-12    0.12496E-07    0.18253E-11
  1579    0.57193E-10    0.26338E-11    0.77502E-12    0.12480E-07    0.18053E-11
  1580    0.56862E-10    0.26454E-11    0.72806E-12    0.12463E-07    0.17854E-11
  1581    0.56535E-10    0.26568E-11    0.68024E-12    0.12447E-07    0.17656E-11
  1582    0.56215E-10    0.26678E-11    0.63156E-12    0.12431E-07    0.17459E-11
  1583    0.55897E-10    0.26784E-11    0.58207E-12    0.12414E-07    0.17262E-11
